Timestamp,Temperature,Humidity,CO2,PM10,PM2.5,AQI
2025-10-27 23:00:00,2.8,43.6,394.1,124.3,78.4,131
2025-10-28 00:00:00,7.4,37.3,415.7,76.5,47.3,84
2025-10-28 01:00:00,8.4,44.8,428.6,101.9,59.8,94
2025-10-28 02:00:00,11.0,31.9,449.7,105.3,67.9,118
2025-10-28 03:00:00,8.5,38.9,438.7,106.0,69.2,133
2025-10-28 04:00:00,7.3,34.8,438.0,102.4,62.6,118
2025-10-28 05:00:00,11.3,42.6,461.3,88.0,57.8,108
2025-10-28 06:00:00,11.5,34.8,452.9,81.0,49.6,88
2025-10-28 07:00:00,13.4,43.2,433.3,88.7,56.3,109
2025-10-28 08:00:00,7.2,36.6,444.0,101.5,64.6,117
2025-10-28 09:00:00,11.0,46.2,445.4,113.0,65.5,121
2025-10-28 10:00:00,12.3,53.8,408.2,85.7,50.5,104
2025-10-28 11:00:00,5.5,40.8,393.4,95.6,57.7,109
2025-10-28 12:00:00,2.4,50.2,389.6,82.6,50.3,90
2025-10-28 13:00:00,2.9,64.9,383.8,89.9,58.5,107
2025-10-28 14:00:00,2.7,53.6,365.6,98.8,61.9,118
2025-10-28 15:00:00,3.0,55.3,369.2,,,110
2025-10-28 16:00:00,0.1,60.1,355.0,73.0,44.8,84
2025-10-28 17:00:00,4.2,56.8,360.2,88.1,55.1,105
2025-10-28 18:00:00,-1.0,47.8,344.0,76.4,48.6,100
2025-10-28 19:00:00,-1.9,61.1,343.3,100.0,62.6,107
2025-10-28 20:00:00,4.6,44.0,359.7,83.8,53.9,100
2025-10-28 21:00:00,-1.2,49.9,359.6,73.9,44.1,81
2025-10-28 22:00:00,4.2,55.7,388.9,80.4,55.7,98
2025-10-28 23:00:00,12.1,45.3,377.5,96.5,57.4,100
2025-10-29 00:00:00,7.1,41.0,406.2,92.7,61.9,119
2025-10-29 01:00:00,6.1,46.4,420.1,86.4,57.1,97
2025-10-29 02:00:00,9.3,35.6,423.2,93.0,57.6,96
2025-10-29 03:00:00,10.2,32.1,439.0,82.5,50.2,87
2025-10-29 04:00:00,11.2,38.5,447.7,96.6,55.5,91
2025-10-29 05:00:00,12.4,35.7,462.6,84.3,52.1,89
2025-10-29 06:00:00,8.9,30.7,438.4,112.2,71.5,123
2025-10-29 07:00:00,13.9,41.0,448.0,82.5,51.1,92
2025-10-29 08:00:00,10.3,41.6,442.5,99.2,58.6,112
2025-10-29 09:00:00,10.3,39.5,426.7,,,99
2025-10-29 10:00:00,6.4,42.2,410.1,106.2,68.0,126
2025-10-29 11:00:00,8.9,48.6,390.9,108.9,67.8,125
2025-10-29 12:00:00,4.5,54.8,408.3,99.8,63.4,102
2025-10-29 13:00:00,4.4,49.9,377.7,93.7,59.4,104
2025-10-29 14:00:00,0.9,56.7,363.1,83.2,47.1,82
2025-10-29 15:00:00,-0.1,57.9,379.1,70.5,46.1,84
2025-10-29 16:00:00,2.7,60.6,354.6,66.7,47.3,88
2025-10-29 17:00:00,0.3,56.9,375.5,96.1,59.9,109
2025-10-29 18:00:00,-0.4,51.9,337.0,91.6,54.6,93
2025-10-29 19:00:00,0.4,53.3,353.2,97.9,61.4,107
2025-10-29 20:00:00,3.9,55.8,349.4,101.8,63.2,106
2025-10-29 21:00:00,2.2,61.2,371.8,83.5,50.3,90
2025-10-29 22:00:00,4.4,47.3,383.6,91.8,57.6,101
2025-10-29 23:00:00,6.0,51.2,393.2,95.0,58.5,107
2025-10-30 00:00:00,3.4,43.0,411.3,93.1,57.3,106
2025-10-30 01:00:00,5.5,42.7,418.9,82.5,56.9,100
2025-10-30 02:00:00,10.2,47.6,432.6,105.5,66.7,121
2025-10-30 03:00:00,8.9,42.2,434.6,,,113
2025-10-30 04:00:00,13.1,31.0,462.1,92.9,58.7,100
2025-10-30 05:00:00,13.1,33.9,438.9,81.6,52.4,90
2025-10-30 06:00:00,12.5,43.3,451.0,105.3,64.1,104
2025-10-30 07:00:00,14.3,38.6,432.5,81.3,50.2,88
2025-10-30 08:00:00,9.7,33.7,428.6,106.1,66.1,116
2025-10-30 09:00:00,10.2,37.3,419.6,94.8,60.4,103
2025-10-30 10:00:00,6.5,47.3,413.8,94.7,57.0,106
2025-10-30 11:00:00,11.3,51.3,404.0,83.5,56.6,104
2025-10-30 12:00:00,9.1,49.0,378.2,90.2,59.2,109
2025-10-30 13:00:00,3.9,63.8,372.8,94.4,56.2,104
2025-10-30 14:00:00,3.6,57.7,356.4,86.5,55.5,99
2025-10-30 15:00:00,4.7,54.0,347.5,79.0,55.1,99
2025-10-30 16:00:00,1.2,52.3,363.7,93.4,55.1,103
2025-10-30 17:00:00,-0.1,51.9,336.1,90.7,54.3,101
2025-10-30 18:00:00,3.1,58.3,351.9,75.4,45.1,86
2025-10-30 19:00:00,1.9,53.3,372.6,85.1,53.1,95
2025-10-30 20:00:00,2.9,62.6,375.2,97.4,57.2,98
2025-10-30 21:00:00,1.9,59.6,377.4,95.3,56.9,103
2025-10-30 22:00:00,1.3,53.0,384.8,108.5,64.9,113
2025-10-30 23:00:00,6.5,41.4,405.1,103.0,63.5,117
2025-10-31 00:00:00,9.1,41.3,414.5,84.8,52.9,96
2025-10-31 01:00:00,8.1,48.5,437.3,93.0,59.7,107
2025-10-31 02:00:00,12.5,37.3,432.4,81.9,54.6,96
2025-10-31 03:00:00,9.1,44.1,452.2,101.4,62.9,118
2025-10-31 04:00:00,8.9,39.7,444.4,102.6,63.5,118
2025-10-31 05:00:00,11.1,37.2,468.9,99.0,63.6,111
2025-10-31 06:00:00,11.0,33.6,447.2,97.5,60.0,101
2025-10-31 07:00:00,12.2,37.6,428.2,105.7,68.0,123
2025-10-31 08:00:00,8.4,40.5,437.7,,,121
2025-10-31 09:00:00,11.7,46.7,434.5,76.1,49.8,83
2025-10-31 10:00:00,11.7,39.5,431.3,78.0,51.5,95
2025-10-31 11:00:00,6.4,45.2,392.2,99.7,63.8,110
2025-10-31 12:00:00,7.7,49.3,371.8,75.4,44.7,75
2025-10-31 13:00:00,1.9,54.9,381.9,68.8,45.6,86
2025-10-31 14:00:00,5.1,49.2,370.9,92.3,55.4,103
2025-10-31 15:00:00,4.2,48.8,343.7,91.6,62.1,111
2025-10-31 16:00:00,3.3,59.9,349.0,,,119
2025-10-31 17:00:00,1.3,49.4,347.2,77.3,52.0,96
2025-10-31 18:00:00,-4.5,63.1,359.4,88.0,62.3,104
2025-10-31 19:00:00,0.6,55.1,351.5,88.7,54.8,99
2025-10-31 20:00:00,1.4,46.6,358.8,68.4,42.7,84
2025-10-31 21:00:00,1.7,49.9,374.3,83.3,55.9,103
2025-10-31 22:00:00,5.1,51.9,371.2,81.3,52.2,80
2025-10-31 23:00:00,5.3,44.8,416.8,105.5,65.8,113
2025-11-01 00:00:00,5.8,44.9,420.2,92.8,59.5,112
2025-11-01 01:00:00,6.5,46.1,416.1,80.3,50.8,88
2025-11-01 02:00:00,8.3,39.2,422.6,78.5,50.0,95
2025-11-01 03:00:00,12.8,33.9,431.8,89.2,57.7,114
2025-11-01 04:00:00,9.8,36.0,453.6,68.7,44.1,78
2025-11-01 05:00:00,10.3,44.1,439.8,84.3,54.5,95
2025-11-01 06:00:00,10.3,45.7,446.3,92.6,60.4,103
2025-11-01 07:00:00,11.5,28.1,427.4,,,93
2025-11-01 08:00:00,11.0,45.1,442.3,,,114
2025-11-01 09:00:00,3.0,42.9,432.6,108.7,70.9,125
2025-11-01 10:00:00,9.9,48.7,413.2,78.7,52.0,88
2025-11-01 11:00:00,9.5,43.9,404.1,92.8,56.5,99
2025-11-01 12:00:00,3.2,40.4,397.1,108.2,65.5,114
2025-11-01 13:00:00,2.1,54.6,378.6,89.5,56.3,91
2025-11-01 14:00:00,2.1,49.1,374.0,71.4,44.1,75
2025-11-01 15:00:00,0.7,48.6,346.1,82.1,53.3,99
2025-11-01 16:00:00,2.1,50.0,356.1,79.8,47.0,91
2025-11-01 17:00:00,-2.5,60.1,352.0,105.7,62.5,111
2025-11-01 18:00:00,-0.7,57.5,363.2,92.2,58.6,105
2025-11-01 19:00:00,5.0,59.9,356.0,80.4,51.7,94
2025-11-01 20:00:00,0.9,57.8,362.2,90.4,56.1,110
2025-11-01 21:00:00,6.2,50.4,367.6,73.7,45.4,76
2025-11-01 22:00:00,5.6,49.8,399.9,79.6,51.1,85
2025-11-01 23:00:00,2.6,45.0,374.3,113.1,70.8,127
2025-11-02 00:00:00,8.8,43.9,416.0,98.9,60.1,110
2025-11-02 01:00:00,8.5,37.7,422.9,104.4,68.3,122
2025-11-02 02:00:00,8.9,42.3,432.0,110.9,63.8,108
2025-11-02 03:00:00,11.1,44.1,438.9,101.3,68.3,127
2025-11-02 04:00:00,12.1,33.5,447.1,65.1,42.3,75
2025-11-02 05:00:00,12.8,43.6,454.7,91.5,57.1,105
2025-11-02 06:00:00,13.7,38.0,440.9,121.4,71.6,136
2025-11-02 07:00:00,11.7,39.5,445.7,101.2,65.6,110
2025-11-02 08:00:00,7.4,31.3,440.3,,,122
2025-11-02 09:00:00,8.2,32.8,417.3,99.0,61.2,112
2025-11-02 10:00:00,13.8,44.9,420.0,80.1,50.7,81
2025-11-02 11:00:00,8.1,50.7,405.7,83.5,50.5,88
2025-11-02 12:00:00,10.1,46.0,381.1,70.2,43.7,75
2025-11-02 13:00:00,6.9,60.2,365.0,95.6,62.7,114
2025-11-02 14:00:00,3.6,57.6,358.1,,,103
2025-11-02 15:00:00,2.9,51.1,359.2,73.8,53.8,99
2025-11-02 16:00:00,1.6,56.9,351.5,99.0,57.8,98
2025-11-02 17:00:00,-2.0,69.6,364.0,90.7,54.7,92
2025-11-02 18:00:00,1.6,50.8,347.5,94.0,61.3,110
2025-11-02 19:00:00,4.5,58.7,346.8,105.0,61.7,111
2025-11-02 20:00:00,1.6,53.0,369.7,69.0,46.3,84
2025-11-02 21:00:00,4.6,56.1,363.4,96.1,58.0,111
2025-11-02 22:00:00,6.7,56.6,377.1,62.2,43.7,84
2025-11-02 23:00:00,4.5,45.7,390.1,89.4,59.4,109
2025-11-03 00:00:00,6.7,50.7,380.9,97.0,64.4,119
2025-11-03 01:00:00,6.8,53.7,428.8,77.4,50.3,91
2025-11-03 02:00:00,8.3,40.8,443.2,92.9,58.5,111
2025-11-03 03:00:00,8.2,42.8,451.4,95.9,62.8,114
2025-11-03 04:00:00,9.5,34.8,466.6,94.5,65.1,114
2025-11-03 05:00:00,14.4,37.4,465.0,91.2,56.2,97
2025-11-03 06:00:00,9.6,36.6,445.5,86.2,54.0,102
2025-11-03 07:00:00,11.2,42.4,455.4,92.8,57.5,102
2025-11-03 08:00:00,9.2,46.0,435.8,79.1,48.9,97
2025-11-03 09:00:00,11.6,41.4,422.5,90.2,54.3,92
2025-11-03 10:00:00,10.7,52.0,407.4,81.8,51.4,98
2025-11-03 11:00:00,8.5,54.6,399.4,95.4,57.6,101
2025-11-03 12:00:00,6.1,53.7,392.4,81.2,52.9,97
2025-11-03 13:00:00,3.8,49.4,392.6,68.2,44.1,72
2025-11-03 14:00:00,0.8,51.0,373.4,88.7,52.1,84
2025-11-03 15:00:00,6.2,51.7,350.1,102.9,61.7,118
2025-11-03 16:00:00,0.3,61.6,341.8,102.9,63.8,112
2025-11-03 17:00:00,2.9,51.3,355.7,,,136
2025-11-03 18:00:00,3.8,60.5,360.2,101.7,67.1,117
2025-11-03 19:00:00,1.0,50.8,368.0,76.9,44.4,84
2025-11-03 20:00:00,5.0,58.8,360.5,,,90
2025-11-03 21:00:00,5.4,52.8,377.9,,,93
2025-11-03 22:00:00,8.6,57.0,393.6,98.7,56.2,104
2025-11-03 23:00:00,5.4,53.5,384.4,95.0,58.8,110
2025-11-04 00:00:00,5.1,52.4,413.7,118.7,78.8,144
2025-11-04 01:00:00,7.9,50.1,432.2,82.0,52.1,92
2025-11-04 02:00:00,10.4,41.4,439.0,81.6,51.1,83
2025-11-04 03:00:00,10.9,33.2,441.4,111.5,70.8,122
2025-11-04 04:00:00,10.6,32.6,473.8,89.8,53.2,92
2025-11-04 05:00:00,7.8,27.0,469.3,101.0,66.5,118
2025-11-04 06:00:00,12.4,32.3,448.9,99.5,66.5,125
2025-11-04 07:00:00,15.0,38.9,442.4,100.0,61.7,110
2025-11-04 08:00:00,11.2,37.3,443.8,90.8,58.6,94
2025-11-04 09:00:00,10.5,41.2,426.2,110.0,63.6,101
2025-11-04 10:00:00,9.3,46.9,427.6,87.8,52.7,91
2025-11-04 11:00:00,7.6,45.5,389.4,84.8,54.6,95
2025-11-04 12:00:00,7.4,44.0,386.7,102.2,61.5,112
2025-11-04 13:00:00,5.1,51.8,383.7,67.1,39.5,63
2025-11-04 14:00:00,2.6,49.8,376.2,107.0,66.3,112
2025-11-04 15:00:00,0.8,54.6,343.0,89.3,56.5,104
2025-11-04 16:00:00,1.4,63.7,342.7,88.9,54.8,105
2025-11-04 17:00:00,2.3,56.1,333.3,57.0,40.3,62
2025-11-04 18:00:00,1.2,66.1,342.5,75.0,43.2,73
2025-11-04 19:00:00,2.9,63.5,342.9,67.3,50.7,96
2025-11-04 20:00:00,3.9,52.0,368.6,94.9,61.1,114
2025-11-04 21:00:00,5.7,47.3,375.5,57.2,39.0,65
2025-11-04 22:00:00,7.8,50.2,383.6,97.7,63.1,119
2025-11-04 23:00:00,6.6,53.7,398.2,87.5,55.2,99
2025-11-05 00:00:00,5.2,42.9,422.9,86.6,57.6,107
2025-11-05 01:00:00,8.3,47.4,412.8,87.9,62.7,109
2025-11-05 02:00:00,10.2,46.8,414.6,94.1,58.8,107
2025-11-05 03:00:00,7.3,35.2,449.4,98.6,56.8,96
2025-11-05 04:00:00,14.3,34.6,443.8,98.2,63.1,110
2025-11-05 05:00:00,12.0,41.1,439.8,68.4,39.7,70
2025-11-05 06:00:00,12.4,38.6,454.3,92.9,54.6,98
2025-11-05 07:00:00,13.9,35.3,424.6,85.8,58.9,118
2025-11-05 08:00:00,9.1,38.5,428.2,92.0,59.2,119
2025-11-05 09:00:00,10.5,41.9,402.8,61.9,41.3,72
2025-11-05 10:00:00,8.0,36.8,417.5,100.5,65.8,125
2025-11-05 11:00:00,6.6,51.0,417.8,,,81
2025-11-05 12:00:00,4.1,47.4,383.3,90.8,56.6,103
2025-11-05 13:00:00,7.8,38.3,368.9,93.9,57.2,99
2025-11-05 14:00:00,2.6,54.3,383.9,87.4,55.0,96
2025-11-05 15:00:00,3.9,52.4,364.0,95.2,63.4,127
2025-11-05 16:00:00,-1.8,65.6,376.1,87.3,53.0,93
2025-11-05 17:00:00,4.1,54.7,351.6,95.0,56.7,98
2025-11-05 18:00:00,4.0,51.9,353.5,85.6,52.9,90
2025-11-05 19:00:00,2.5,59.0,370.2,95.0,58.7,101
2025-11-05 20:00:00,2.6,51.7,361.8,98.6,65.7,111
2025-11-05 21:00:00,4.9,49.1,375.8,92.8,56.7,103
2025-11-05 22:00:00,9.9,53.2,360.9,104.9,63.0,114
2025-11-05 23:00:00,3.1,42.9,415.4,111.1,69.7,127
2025-11-06 00:00:00,9.5,38.2,414.9,103.1,70.2,126
2025-11-06 01:00:00,7.3,51.7,422.2,,,100
2025-11-06 02:00:00,10.1,43.8,443.0,98.5,64.9,113
2025-11-06 03:00:00,10.5,37.9,430.5,95.7,59.4,107
2025-11-06 04:00:00,10.7,38.1,442.2,109.2,66.9,120
2025-11-06 05:00:00,11.8,40.3,455.5,103.4,62.7,109
2025-11-06 06:00:00,9.4,42.8,449.2,95.7,65.3,116
2025-11-06 07:00:00,13.3,35.1,448.7,97.1,61.1,117
2025-11-06 08:00:00,6.9,42.2,439.2,101.0,63.9,124
2025-11-06 09:00:00,10.6,39.9,433.0,98.1,58.2,103
2025-11-06 10:00:00,7.7,43.8,401.6,94.4,58.4,101
2025-11-06 11:00:00,4.7,48.2,414.8,95.3,56.4,101
2025-11-06 12:00:00,6.1,49.9,384.2,113.9,71.2,133
2025-11-06 13:00:00,1.4,56.1,377.3,94.2,59.7,107
2025-11-06 14:00:00,3.5,57.0,360.1,81.0,50.2,92
2025-11-06 15:00:00,-0.2,48.7,354.9,88.6,51.7,89
2025-11-06 16:00:00,3.0,50.5,354.5,,,105
2025-11-06 17:00:00,0.0,55.9,357.4,79.5,47.3,88
2025-11-06 18:00:00,1.1,66.7,360.2,64.6,41.4,75
2025-11-06 19:00:00,3.0,52.4,360.1,65.3,42.4,79
2025-11-06 20:00:00,1.7,54.1,357.3,70.0,40.6,64
2025-11-06 21:00:00,4.1,50.5,377.0,69.1,45.1,90
2025-11-06 22:00:00,2.4,48.0,387.6,77.3,47.2,86
2025-11-06 23:00:00,7.9,49.1,398.6,106.5,69.0,115
2025-11-07 00:00:00,11.5,52.6,416.4,76.3,53.8,101
2025-11-07 01:00:00,14.8,45.5,410.5,85.7,52.5,92
2025-11-07 02:00:00,10.5,37.0,413.7,72.9,44.9,81
2025-11-07 03:00:00,12.7,53.2,454.2,81.6,56.2,98
2025-11-07 04:00:00,8.1,38.7,446.4,75.7,49.0,87
2025-11-07 05:00:00,14.9,35.0,454.1,80.5,55.1,98
2025-11-07 06:00:00,13.3,45.2,440.1,119.6,74.5,125
2025-11-07 07:00:00,10.4,36.7,456.9,104.8,62.8,117
2025-11-07 08:00:00,13.1,48.9,440.2,91.0,55.1,99
2025-11-07 09:00:00,9.1,38.2,424.9,108.4,66.3,121
2025-11-07 10:00:00,7.5,52.1,417.7,86.0,55.4,103
2025-11-07 11:00:00,8.1,48.5,384.5,85.0,51.9,93
2025-11-07 12:00:00,3.7,56.6,392.7,110.8,70.6,128
2025-11-07 13:00:00,6.7,62.1,391.6,75.6,46.6,76
2025-11-07 14:00:00,1.4,49.0,369.2,86.6,51.8,89
2025-11-07 15:00:00,0.6,62.8,359.6,94.1,56.3,101
2025-11-07 16:00:00,0.4,50.4,349.1,72.1,45.8,83
2025-11-07 17:00:00,3.5,52.7,360.9,86.7,58.2,106
2025-11-07 18:00:00,0.9,53.7,363.5,80.3,50.7,98
2025-11-07 19:00:00,-0.2,59.3,351.4,,,105
2025-11-07 20:00:00,2.1,55.5,366.9,94.7,59.0,108
2025-11-07 21:00:00,4.2,52.5,375.7,88.5,53.4,96
2025-11-07 22:00:00,3.1,51.7,389.2,102.7,70.2,125
2025-11-07 23:00:00,4.5,51.3,390.3,81.1,52.5,93
2025-11-08 00:00:00,12.3,49.1,422.5,98.5,64.9,112
2025-11-08 01:00:00,7.6,48.8,429.0,114.6,69.7,124
2025-11-08 02:00:00,9.7,50.3,446.0,117.5,75.6,134
2025-11-08 03:00:00,10.5,39.4,431.2,90.9,58.6,104
2025-11-08 04:00:00,10.9,35.9,437.2,84.3,51.5,83
2025-11-08 05:00:00,13.3,41.1,470.6,114.5,74.6,133
2025-11-08 06:00:00,13.8,32.6,460.2,87.7,55.2,94
2025-11-08 07:00:00,10.8,35.8,436.1,88.6,50.9,91
2025-11-08 08:00:00,8.2,45.7,445.4,102.3,60.1,102
2025-11-08 09:00:00,12.2,42.1,422.0,75.0,47.8,86
2025-11-08 10:00:00,8.3,39.1,397.8,99.8,63.7,113
2025-11-08 11:00:00,10.7,40.2,380.9,75.0,48.3,83
2025-11-08 12:00:00,1.4,50.5,388.7,,,99
2025-11-08 13:00:00,5.1,58.4,392.3,104.2,63.4,115
2025-11-08 14:00:00,7.5,60.5,381.2,104.0,59.5,106
2025-11-08 15:00:00,2.1,57.1,370.3,84.0,53.8,99
2025-11-08 16:00:00,1.8,67.7,360.5,83.5,54.5,96
2025-11-08 17:00:00,2.7,57.6,353.2,83.5,53.0,97
2025-11-08 18:00:00,1.1,57.2,362.8,,,89
2025-11-08 19:00:00,2.0,44.1,335.7,80.7,53.5,91
2025-11-08 20:00:00,2.7,53.2,373.2,90.4,58.2,100
2025-11-08 21:00:00,3.2,57.7,362.2,90.4,54.2,103
2025-11-08 22:00:00,8.1,58.9,376.1,95.2,59.8,115
2025-11-08 23:00:00,7.8,44.4,405.1,,,95
2025-11-09 00:00:00,8.7,48.2,420.4,,,94
2025-11-09 01:00:00,11.0,48.7,417.2,74.7,49.4,95
2025-11-09 02:00:00,10.0,41.4,440.5,87.9,56.8,105
2025-11-09 03:00:00,9.8,28.3,448.0,114.6,72.4,132
2025-11-09 04:00:00,10.7,39.8,444.7,95.7,63.5,123
2025-11-09 05:00:00,12.1,42.0,451.5,73.9,49.3,84
2025-11-09 06:00:00,9.9,33.7,469.6,99.6,66.3,123
2025-11-09 07:00:00,10.5,38.1,441.4,88.3,54.2,93
2025-11-09 08:00:00,9.8,35.1,434.2,87.7,56.1,97
2025-11-09 09:00:00,14.0,30.0,428.1,75.2,43.6,91
2025-11-09 10:00:00,3.1,50.4,412.9,102.1,67.1,123
2025-11-09 11:00:00,7.0,47.8,409.8,65.9,47.1,94
2025-11-09 12:00:00,9.5,58.4,403.6,89.0,56.3,104
2025-11-09 13:00:00,5.1,57.2,374.2,83.5,47.9,88
2025-11-09 14:00:00,5.3,53.3,357.4,96.1,60.7,106
2025-11-09 15:00:00,3.1,56.3,377.4,75.9,50.9,96
2025-11-09 16:00:00,1.1,60.6,353.4,76.5,52.0,93
2025-11-09 17:00:00,-2.3,63.1,333.0,87.8,52.0,94
2025-11-09 18:00:00,2.7,59.6,369.9,84.8,55.4,98
2025-11-09 19:00:00,1.2,62.6,367.1,91.4,53.5,95
2025-11-09 20:00:00,1.9,54.1,379.4,88.3,53.8,96
2025-11-09 21:00:00,3.5,48.6,387.7,78.4,51.0,92
2025-11-09 22:00:00,9.2,50.9,411.7,75.3,43.7,78
2025-11-09 23:00:00,11.8,49.7,387.8,66.8,43.7,70
2025-11-10 00:00:00,8.7,40.1,403.2,,,119
2025-11-10 01:00:00,8.6,37.0,418.4,88.1,57.7,103
2025-11-10 02:00:00,8.3,43.7,428.8,91.9,55.9,83
2025-11-10 03:00:00,12.4,37.8,443.6,78.2,45.8,74
2025-11-10 04:00:00,15.6,37.9,442.9,69.1,43.8,76
2025-11-10 05:00:00,11.7,36.5,438.1,75.7,52.1,100
2025-11-10 06:00:00,7.3,46.2,440.0,103.4,69.8,128
2025-11-10 07:00:00,13.0,45.8,441.3,79.8,52.7,91
2025-11-10 08:00:00,12.9,34.8,448.1,89.3,59.6,106
2025-11-10 09:00:00,6.7,40.4,420.8,89.5,55.6,105
2025-11-10 10:00:00,9.1,49.7,422.8,109.3,64.3,112
2025-11-10 11:00:00,8.3,51.0,388.6,90.9,55.1,93
2025-11-10 12:00:00,6.0,50.4,356.9,70.6,46.8,88
2025-11-10 13:00:00,3.3,47.4,375.3,82.1,53.3,101
2025-11-10 14:00:00,5.9,51.8,359.9,,,121
2025-11-10 15:00:00,2.2,54.3,348.8,108.3,67.8,124
2025-11-10 16:00:00,-0.5,59.4,342.2,96.5,56.8,102
2025-11-10 17:00:00,-1.8,66.9,343.0,80.6,51.6,89
2025-11-10 18:00:00,4.9,54.7,341.4,94.1,55.3,105
2025-11-10 19:00:00,4.1,52.1,346.8,97.2,55.8,97
2025-11-10 20:00:00,3.8,55.2,349.8,84.2,53.7,100
2025-11-10 21:00:00,3.8,58.9,352.1,91.4,58.6,105
2025-11-10 22:00:00,4.8,44.2,363.2,90.4,57.9,103
2025-11-10 23:00:00,5.0,56.1,422.8,87.7,55.0,96
2025-11-11 00:00:00,7.6,45.4,410.5,77.4,49.2,83
2025-11-11 01:00:00,5.4,40.1,438.6,93.1,56.3,100
2025-11-11 02:00:00,9.3,33.7,432.3,100.0,67.5,118
2025-11-11 03:00:00,10.9,43.5,440.9,,,102
2025-11-11 04:00:00,13.3,38.1,450.9,96.1,59.9,101
2025-11-11 05:00:00,12.2,39.4,456.4,91.6,55.4,98
2025-11-11 06:00:00,13.8,34.3,436.3,87.4,49.1,90
2025-11-11 07:00:00,14.5,38.1,440.4,82.6,55.2,95
2025-11-11 08:00:00,13.1,38.8,439.7,74.6,48.1,90
2025-11-11 09:00:00,10.9,42.7,407.2,65.9,46.6,88
2025-11-11 10:00:00,8.8,42.2,427.7,103.7,68.8,117
2025-11-11 11:00:00,5.6,40.5,412.4,79.6,54.5,94
2025-11-11 12:00:00,7.7,64.4,367.8,78.8,50.6,84
2025-11-11 13:00:00,8.4,46.4,367.8,106.4,68.2,124
2025-11-11 14:00:00,4.7,56.3,367.0,98.0,60.7,109
2025-11-11 15:00:00,7.0,48.2,366.0,79.4,50.4,82
2025-11-11 16:00:00,-0.4,48.1,367.5,,,98
2025-11-11 17:00:00,0.1,59.1,343.7,81.5,50.7,92
2025-11-11 18:00:00,4.2,59.2,374.7,71.7,47.2,85
2025-11-11 19:00:00,3.5,63.7,355.3,83.7,57.0,108
2025-11-11 20:00:00,6.4,57.9,361.2,84.3,51.3,86
2025-11-11 21:00:00,4.7,53.2,379.1,94.9,55.5,99
2025-11-11 22:00:00,4.2,46.8,388.4,111.6,64.3,110
2025-11-11 23:00:00,6.8,56.5,400.8,105.8,64.7,117
2025-11-12 00:00:00,5.5,51.0,431.2,,,96
2025-11-12 01:00:00,7.5,37.7,425.9,102.6,63.8,116
2025-11-12 02:00:00,12.8,42.0,424.2,76.6,47.0,82
2025-11-12 03:00:00,13.4,40.9,434.0,96.1,60.4,112
2025-11-12 04:00:00,12.9,37.4,462.5,92.4,58.5,101
2025-11-12 05:00:00,9.0,42.5,456.8,105.8,65.6,112
2025-11-12 06:00:00,11.6,43.1,433.2,85.5,55.0,100
2025-11-12 07:00:00,9.4,38.9,428.1,122.4,78.6,150
2025-11-12 08:00:00,13.5,40.0,436.8,73.8,49.0,80
2025-11-12 09:00:00,8.9,50.9,432.7,108.8,68.0,116
2025-11-12 10:00:00,6.8,50.4,407.9,77.3,50.7,92
2025-11-12 11:00:00,7.7,48.7,385.0,97.7,61.7,116
2025-11-12 12:00:00,5.1,42.8,377.5,98.5,61.0,111
2025-11-12 13:00:00,8.1,55.1,393.0,90.8,55.6,97
2025-11-12 14:00:00,2.6,59.0,370.9,,,92
2025-11-12 15:00:00,0.5,43.4,367.6,85.7,54.4,100
2025-11-12 16:00:00,-1.6,59.6,363.8,89.2,54.9,95
2025-11-12 17:00:00,2.4,56.7,343.8,103.3,66.8,124
2025-11-12 18:00:00,1.5,57.4,347.5,65.6,45.6,81
2025-11-12 19:00:00,0.2,53.1,354.2,80.1,48.6,78
2025-11-12 20:00:00,6.2,55.3,367.6,90.4,56.1,100
2025-11-12 21:00:00,6.2,61.0,384.4,88.2,52.8,92
2025-11-12 22:00:00,6.0,49.5,404.1,87.7,55.2,105
2025-11-12 23:00:00,10.1,54.0,406.4,89.9,60.9,102
2025-11-13 00:00:00,10.0,42.5,419.5,58.7,36.0,62
2025-11-13 01:00:00,8.2,47.9,442.7,91.1,55.0,100
2025-11-13 02:00:00,8.9,42.0,432.0,77.3,46.9,96
2025-11-13 03:00:00,13.4,42.1,454.3,75.1,47.1,94
2025-11-13 04:00:00,13.1,39.3,453.6,,,137
2025-11-13 05:00:00,12.9,42.1,456.1,94.2,62.2,113
2025-11-13 06:00:00,10.7,26.3,446.6,104.3,64.9,119
2025-11-13 07:00:00,13.2,32.9,430.2,82.6,56.2,96
2025-11-13 08:00:00,9.7,43.6,440.0,104.5,67.2,120
2025-11-13 09:00:00,10.0,33.3,430.0,66.6,40.9,80
2025-11-13 10:00:00,11.9,43.3,408.9,102.9,62.2,112
2025-11-13 11:00:00,6.4,48.3,400.8,84.0,51.0,101
2025-11-13 12:00:00,3.3,47.0,379.9,86.9,52.0,91
2025-11-13 13:00:00,3.1,50.1,367.8,94.9,59.1,105
2025-11-13 14:00:00,6.2,57.1,361.1,86.4,56.5,101
2025-11-13 15:00:00,3.9,62.4,344.3,83.3,53.8,90
2025-11-13 16:00:00,2.6,53.7,346.3,63.8,41.7,80
2025-11-13 17:00:00,1.6,56.0,357.2,87.1,53.2,94
